N-gram,Count
her slip,1
slip andy,1
to miscolo,1
miscolo in,1
office we,1
we take,1
a mug,1
mug shot,1
shot of,1
her like,1
that and,1
be able,1
able to,1
to peddle,1
peddle the,1
the photos,1
photos for,1
for five,1
five bucks,1
bucks this,1
this precinct,1
precinct got,1
got glamour,1
glamour that,1
got miscolo,1
miscolo answered,1
went back,1
his typing,1
typing parker,1
parker and,1
and hawes,1
hawes went,1
went downtown,1
downtown for,1
the search,1
warrant upstairs,1
upstairs meyer,1
and lieutenant,1
byrnes interrogated,1
interrogated the,1
two suspects,1
suspects byrnes,1
byrnes because,1
an older,1
older man,1
man and,1
and presumably,1
presumably less,1
less susceptible,1
susceptible to,1
mammalian display,1
display interrogated,1
interrogated martha,1
livingston in,1
room off,1
corridor meyer,1
carella talked,1
to leonard,1
leonard cronin,1
cronin in,1
squadroom far,1
far from,1
from lennie,1
lennie s,1
s overexposed,1
overexposed paramour,1
paramour now,1
it lennie,1
really got,1
this rod,1
rod or,1
or are,1
just snowing,1
snowing us,1
us come,1
on you,1
to yeah,1
permit cronin,1
i kid,1
you guys,1
guys i,1
d try,1
kid us,1
us lennie,1
said gently,1
gently and,1
we won,1
t try,1
you either,1
either i,1
much about,1
this but,1
it can,1
can be,1
very serious,1
serious take,1
take my,1
my word,1
word for,1
for how,1
mean serious,1
serious well,1
there could,1
lot more,1
more involved,1
here than,1
than just,1
a sullivan,1
sullivan act,1
act violation,1
violation let,1
s put,1
put it,1
mean because,1
was banging,1
banging martha,1
martha when,1
in is,1
mean no,1
that either,1
either let,1
very big,1
crime involved,1
here maybe,1
maybe and,1
and let,1
say you,1
could find,1
find yourself,1
yourself right,1
it okay,1
okay so,1
so level,1
level with,1
us from,1
the start,1
start and,1
and things,1
things may,1
may go,1
go easier,1
what big,1
crime you,1
re talking,1
about cronin,1
little carella,1
mean the,1
the gat,1
gat okay,1
permit is,1
not thinking,1
thinking about,1
because martha,1
s husband,1
husband ain,1
t really,1
really croaked,1
croaked you,1
got us,1
us on,1
on adultery,1
adultery well,1
well even,1
even that,1
that isn,1
t too,1
carella that,1
that we,1
talk then,1
the junk,1
junk thejunk,1
thejunk lennie,1
lennie yeah,1
yeah in,1
the heroin,1
heroin lennie,1
nothing big,1
big like,1
the mootah,1
mootah just,1
sticks though,1
though just,1
kicks that,1
that ain,1
serious now,1
now is,1
it no,1
no that,1
that could,1
very minor,1
minor lennie,1
lennie depending,1
depending on,1
on how,1
how much,1
much marijuana,1
marijuana you,1
you had,1
had there,1
oh just,1
few well,1
well then,1
ve only,1
a possession,1
possession rap,1
rap to,1
to worry,1
you weren,1
t planning,1
planning on,1
on selling,1
selling any,1
any of,1
that stuff,1
stuff were,1
no it,1
kicks just,1
and martha,1
martha like,1
like you,1
know for,1
kicks we,1
we lit,1
lit a,1
sticks before,1
we hopped,1
hopped between,1
then that,1
serious so,1
serious the,1
what boy,1
boy martha,1
s son,1
richard that,1
s his,1
name isn,1
it how,1
never even,1
even met,1
met the,1
met him,1
him how,1
you known,1
known martha,1
martha i,1
i met,1
night in,1
bar a,1
a joint,1
joint called,1
know it,1
s run,1
run by,1
by these,1
these two,1
two guys,1
guys they,1
they used,1
you only,1
only met,1
night she,1
man she,1
she loved,1
loved carella,1
yeah it,1
was love,1
love at,1
at first,1
first and,1
son you,1
ever fly,1
fly lennie,1
lennie fly,1
fly how,1
mean fly,1
fly you,1
the marijuana,1
marijuana again,1
again no,1
no fly,1
an never,1
never just,1
just catch,1
catch me,1
me dead,1
dead in,1
them things,1
things how,1
for black,1
black lennie,1
lennie black,1
black how,1
mean black,1
black your,1
your clothes,1
clothes your,1
your pants,1
pants your,1
your tie,1
tie your,1
raincoat your,1
your umbrella,1
umbrella i,1
bought them,1
them for,1
a funeral,1
funeral cronin,1
said whose,1
whose funeral,1
funeral a,1
a buddy,1
buddy of,1
of mine,1
mine we,1
we used,1
to run,1
run a,1
game you,1
you ran,1
ran a,1
game too,1
too lennie,1
lennie you,1
a busy,1
busy little,1
man haven,1
oh this,1
this wasn,1
t nothing,1
nothing illegal,1
illegal we,1
we never,1
never played,1
played for,1
for and,1
and your,1
friend died,1
died recently,1
recently is,1
right yeah,1
other day,1
day so,1
the black,1
black clothes,1
clothes out,1
of respect,1
respect you,1
check i,1
you the,1
place where,1
bought we,1
d appreciate,1
appreciate that,1
that lennie,1
lennie but,1
t own,1
own these,1
these clothes,1
clothes on,1
on wednesday,1
wednesday did,1
you wednesday,1
wednesday now,1
me think,1
think a,1
minute what,1
s today,1
today today,1
is yeah,1
yeah that,1
right saturday,1
saturday no,1
the clothes,1
clothes thursday,1
thursday you,1
check it,1
it they,1
they probably,1
probably got,1
lennie how,1
me how,1
mean how,1
me haveyou,1
haveyou got,1
a record,1
record well,1
well a,1
little how,1
how little,1
little i,1
i done,1
done a,1
little time,1
time once,1
once a,1
a stickup,1
stickup nothing,1
nothing you,1
may do,1
more carella,1
nothing in,1
room lieutenant,1
pretty forthright,1
forthright woman,1
woman livingston,1
livingston aren,1
aren t,1
like being,1
being dragged,1
dragged out,1
my house,1
house in,1
morning martha,1
martha said,1
said weren,1
you embarrassed,1
embarrassed about,1
going downstairs,1
downstairs in,1
your slip,1
slip no,1
i keep,1
my body,1
body good,1
good what,1
what were,1
you and,1
and cronin,1
cronin trying,1
to hide,1
hide livingston,1
livingston nothing,1
nothing we,1
re in,1
love i,1
ll shout,1
shout it,1
why did,1
he try,1
that room,1
t trying,1
told them,1
them what,1
was trying,1
still so,1
was climbing,1
climbing out,1
out on,1
escape to,1
do that,1
right are,1
richard could,1
be dead,1
dead at,1
at this,1
moment livingston,1
livingston who,1
who cares,1
cares good,1
good riddance,1
riddance to,1
to bad,1
bad rubbish,1
rubbish the,1
the people,1
people he,1
was hanging,1
with he,1
better off,1
off dead,1
dead i,1
raised a,1
a bum,1
bum instead,1
people was,1
he hanging,1
a gang,1
gang a,1
a street,1
street gang,1
gang it,1
same story,1
story every,1
every place,1
place in,1
lousy city,1
you try,1
kid right,1
what happens,1
happens please,1
please don,1
me did,1
son tell,1
you he,1
was leaving,1
leaving home,1
home no,1
i already,1
already gave,1
gave all,1
this to,1
to another,1
another detective,1
detective when,1
i reported,1
missing i,1
t give,1
give a,1
damn as,1
as long,1
long as,1
get my,1
my relief,1
checks now,1
s you,1
told the,1
the arresting,1
arresting officers,1
officers your,1
husband was,1
that true,1
true he,1
s when,1
die three,1
years did,1
die or,1
leave it,1
same thing,1
thing isn,1
room was,1
suddenly very,1
very silent,1
silent three,1
ago three,1
ago when,1
when dickie,1
dickie was,1
just sixteen,1
sixteen he,1
he packed,1
packed up,1
left it,1
easy to,1
boy alone,1
alone it,1
easy and,1
and now,1
s gone,1
gone too,1
too men,1
men stink,1
all want,1
want one,1
one thing,1
thing okay,1
ll give,1
to them,1
them but,1
not she,1
she tapped,1
tapped her,1
her chest,1
chest not,1
not here,1
here inside,1
inside where,1
where it,1
it counts,1
counts they,1
stink every,1
every single,1
single one,1
of do,1
son might,1
have run,1
run off,1
off with,1
his friends,1
friends i,1
he done,1
done the,1
little bastard,1
bastard and,1
t care,1
care gratitude,1
gratitude i,1
raised him,1
him alone,1
alone after,1
after his,1
left a,1
