N-gram,Count 
were severed with,1
severed with considerable,1
with considerable force,1
considerable force that,1
force that might,1
that might imply,1
might imply a,1
imply a man,1
a man familiar,1
man familiar with,1
familiar with his,1
with his tools,1
his tools the,1
tools the fingertips,1
the fingertips were,1
fingertips were neatly,1
were neatly okay,1
neatly okay blaney,1
okay blaney thanks,1
blaney thanks a,1
thanks a any,1
a any time,1
any time blaney,1
time blaney said,1
blaney said happily,1
said happily and,1
happily and hung,1
and hung up,1
hung up carella,1
up carella thought,1
carella thought for,1
a moment about,1
moment about dismembered,1
about dismembered bodies,1
dismembered bodies there,1
bodies there was,1
there was suddenly,1
was suddenly a,1
suddenly a very,1
a very sour,1
very sour taste,1
sour taste in,1
taste in his,1
in his mouth,1
mouth he went,1
he went into,1
into the clerical,1
clerical office and,1
office and asked,1
and asked miscolo,1
asked miscolo to,1
miscolo to make,1
to make a,1
make a pot,1
a pot of,1
pot of coffee,1
of coffee in,1
coffee in captain,1
in captain frick,1
captain frick s,1
frick s office,1
s office downstairs,1
office downstairs a,1
downstairs a patrolman,1
a patrolman named,1
patrolman named richard,1
named richard genero,1
richard genero was,1
genero was on,1
on the carpet,1
the carpet frick,1
carpet frick who,1
frick who was,1
who was technically,1
was technically in,1
technically in command,1
in command of,1
command of the,1
of the entire,1
the entire precinct,1
entire precinct his,1
precinct his command,1
his command actually,1
command actually very,1
actually very rarely,1
very rarely intruded,1
rarely intruded upon,1
intruded upon the,1
upon the activities,1
the activities of,1
activities of the,1
of the detective,1
the detective squad,1
detective squad was,1
squad was not,1
was not a,1
not a very,1
a very imaginative,1
very imaginative man,1
imaginative man nor,1
man nor in,1
nor in truth,1
in truth a,1
truth a very,1
a very intelligent,1
very intelligent one,1
intelligent one he,1
one he liked,1
he liked being,1
liked being a,1
being a policeman,1
a policeman he,1
policeman he supposed,1
he supposed but,1
supposed but he,1
but he would,1
he would rather,1
would rather have,1
rather have been,1
been a movie,1
movie star movie,1
star movie stars,1
movie stars got,1
stars got to,1
got to meet,1
to meet glamorous,1
meet glamorous women,1
glamorous women police,1
women police captains,1
police captains only,1
captains only got,1
only got to,1
got to bawl,1
bawl out patrolmen,1
out patrolmen am,1
patrolmen am i,1
am i to,1
i to understand,1
understand genero he,1
genero he said,1
said that you,1
that you don,1
t know whether,1
know whether the,1
whether the person,1
the sidewalk was,1
sidewalk was a,1
a woman is,1
woman is that,1
that what i,1
i am made,1
am made to,1
made to understand,1
understand genero yes,1
genero said you,1
said you can,1
t tell a,1
tell a man,1
a man from,1
man from a,1
from a woman,1
a woman genero,1
woman genero no,1
genero no sir,1
no sir i,1
i mean yes,1
mean yes sir,1
sir i can,1
i can sir,1
can sir but,1
sir but it,1
it was so,1
was so and,1
so and this,1
and this person,1
this person s,1
person s face,1
s face was,1
face was covered,1
was covered by,1
covered by an,1
by an umbrella,1
an umbrella was,1
umbrella was this,1
was this person,1
this person wearing,1
person wearing a,1
wearing a dress,1
a dress no,1
dress no a,1
no a skirt,1
a skirt no,1
skirt no pants,1
no pants do,1
pants do you,1
you mean trousers,1
mean trousers sir,1
trousers sir yes,1
sir yes of,1
course i mean,1
i mean trousers,1
mean trousers frick,1
trousers frick shouted,1
frick shouted well,1
shouted well sir,1
well sir yes,1
sir yes sir,1
yes sir that,1
sir that is,1
that is they,1
is they could,1
have been slacks,1
been slacks like,1
slacks like women,1
like women wear,1
women wear sir,1
wear sir or,1
sir or they,1
or they could,1
have been trousers,1
been trousers like,1
trousers like men,1
like men wear,1
men wear and,1
wear and what,1
you do when,1
do when you,1
you saw the,1
the sidewalk i,1
sidewalk i yelled,1
i yelled after,1
bus and then,1
and then what,1
then what then,1
what then i,1
then i opened,1
i opened the,1
opened the and,1
the and when,1
and when you,1
you saw what,1
saw what was,1
what was inside,1
was inside it,1
inside it i,1
it i i,1
i i guess,1
guess i got,1
got a little,1
a little confused,1
little confused did,1
confused did you,1
did you go,1
you go after,1
go after the,1
the bus n,1
bus n n,1
n n no,1
n no are,1
no are you,1
aware that there,1
that there was,1
there was another,1
was another bus,1
another bus stop,1
bus stop three,1
stop three blocks,1
three blocks away,1
blocks away no,1
away no there,1
no there was,1
there was genero,1
was genero are,1
genero are you,1
aware that you,1
that you could,1
you could have,1
could have hailed,1
have hailed a,1
hailed a passing,1
a passing car,1
passing car and,1
car and caught,1
and caught that,1
caught that bus,1
that bus and,1
bus and boarded,1
and boarded it,1
boarded it and,1
it and arrested,1
and arrested the,1
arrested the person,1
the sidewalk are,1
sidewalk are you,1
aware of that,1
of that genero,1
that genero yes,1
mean i wasn,1
wasn t aware,1
t aware of,1
aware of it,1
of it at,1
at the time,1
the time sir,1
time sir i,1
sir i am,1
i am now,1
am now and,1
now and saved,1
and saved us,1
saved us the,1
us the trouble,1
the trouble of,1
trouble of sending,1
of sending this,1
sending this bag,1
this bag to,1
to the laboratory,1
the laboratory or,1
laboratory or of,1
or of having,1
of having the,1
having the detective,1
the detective division,1
detective division trot,1
division trot all,1
trot all the,1
all the way,1
the way out,1
way out to,1
out to international,1
to international airport,1
international airport yes,1
airport yes or,1
yes or of,1
or of trying,1
of trying to,1
trying to find,1
to find the,1
find the other,1
the other pieces,1
other pieces of,1
pieces of that,1
of that body,1
that body of,1
body of hoping,1
of hoping we,1
hoping we can,1
we can identify,1
can identify the,1
identify the bodyafter,1
the bodyafter we,1
bodyafter we have,1
we have all,1
have all the,1
all the pieces,1
the pieces are,1
pieces are you,1
aware of all,1
of all this,1
all this genero,1
this genero yes,1
genero yes then,1
yes then how,1
then how can,1
how can you,1
can you be,1
you be so,1
be so goddamn,1
so goddamn stupid,1
goddamn stupid genero,1
stupid genero i,1
know we contacted,1
we contacted the,1
contacted the bus,1
the bus company,1
bus company frick,1
company frick said,1
frick said the,1
said the bus,1
the bus that,1
bus that passed,1
that passed that,1
passed that corner,1
that corner at,1
corner at was,1
at was that,1
was that the,1
that the time,1
the time genero,1
time genero yes,1
genero yes was,1
yes was bus,1
was bus number,1
bus number we,1
number we talked,1
talked to the,1
to the driver,1
the driver he,1
driver he doesn,1
he doesn t,1
doesn t remember,1
t remember anyone,1
remember anyone in,1
anyone in black,1
in black boarding,1
black boarding the,1
boarding the bus,1
the bus at,1
bus at that,1
at that corner,1
that corner man,1
corner man or,1
man or there,1
or there was,1
a person sir,1
person sir i,1
sir i saw,1
i saw him,1
saw him or,1
him or her,1
or her no,1
her no one,1
no one s,1
one s doubting,1
s doubting your,1
doubting your word,1
your word genero,1
word genero a,1
genero a bus,1
a bus driver,1
bus driver can,1
driver can t,1
can t be,1
t be expected,1
be expected to,1
expected to remember,1
to remember everyone,1
remember everyone who,1
