N-gram,Count
and shouted,1
", cop",1
cop !,1
! okay,1
can add,1
add indecent,1
exposure to,1
the prostitution,1
prostitution charge,1
charge the,1
minute we,1
we hit,1
. prosti,1
prosti !,1
! what,1
hell are,1
? boy,1
a nerve,1
nerve !,1
! yeah,1
to bust,1
bust in,1
here anyway,1
? mrs,1
want ?,1
we come,1
come to,1
to ask,1
ask you,1
you some,1
some questions,1
questions about,1
your missing,1
missing son,1
my son,1
hope the,1
the bastard,1
bastard is,1
that why,1
why you,1
you broke,1
broke down,1
for christ,1
christ s,1
s sake,1
sake ?,1
you hope,1
hope he,1
you bother,1
bother to,1
missing ?,1
get relief,1
was my,1
my sole,1
sole means,1
of support,1
support .,1
minute he,1
i applied,1
applied for,1
for relief,1
relief .,1
missing to,1
it legit,1
legit .,1
i care,1
care whether,1
whether he,1
alive ?,1
? some,1
some chance,1
chance !,1
am a,1
there something,1
something wrong,1
wrong about,1
a matinee,1
matinee with,1
man you,1
love ?,1
not if,1
if your,1
husband doesn,1
t disapprove,1
disapprove .,1
husband is,1
and in,1
in hell,1
hell .,1
you both,1
both behave,1
behave as,1
than that,1
that going,1
get dressed,1
dressed .,1
a search,1
warrant ?,1
no right,1
through this,1
this place,1
place without,1
a warrant,1
re absolutely,1
absolutely right,1
ll come,1
back with,1
with one,1
"rights ,",1
rights .,1
lady ?,1
? dressed,1
dressed or,1
or naked,1
"naked ,",1
coming over,1
now which,1
will it,1
it be,1
be ?,1
? in,1
eye !,1
! lady,1
lady livingston,1
the patrolmen,1
patrolmen downstairs,1
downstairs all,1
all managed,1
managed to,1
to drop,1
drop up,1
room on,1
one pretense,1
pretense or,1
or another,1
another to,1
the fat,1
fat redheaded,1
redheaded slob,1
slob who,1
who sat,1
sat answering,1
answering questions,1
questions in,1
her slip,1
to miscolo,1
miscolo in,1
"office ,",1
we take,1
a mug,1
mug shot,1
shot of,1
her like,1
be able,1
able to,1
to peddle,1
peddle the,1
the photos,1
photos for,1
for five,1
five bucks,1
bucks apiece,1
apiece .,1
this precinct,1
precinct got,1
got glamour,1
"glamour ,",1
", miscolo",1
miscolo answered,1
went back,1
his typing,1
typing .,1
parker and,1
and hawes,1
hawes went,1
went downtown,1
downtown for,1
the search,1
. upstairs,1
"upstairs ,",1
and lieutenant,1
byrnes interrogated,1
interrogated the,1
two suspects,1
suspects .,1
"byrnes ,",1
an older,1
older man,1
man and,1
and presumably,1
presumably less,1
less susceptible,1
susceptible to,1
mammalian display,1
"display ,",1
", interrogated",1
interrogated martha,1
livingston in,1
room off,1
corridor .,1
carella talked,1
to leonard,1
cronin in,1
far from,1
from lennie,1
lennie s,1
s overexposed,1
overexposed paramour,1
paramour .,1
really got,1
this rod,1
"rod ,",1
or are,1
just snowing,1
snowing us,1
us ?,1
? come,1
to us,1
us .,1
"permit ,",1
i kid,1
you guys,1
guys ?,1
d try,1
kid us,1
said gently,1
"gently ,",1
we won,1
t try,1
much about,1
it can,1
can be,1
very serious,1
take my,1
my word,1
word for,1
mean serious,1
there could,1
lot more,1
more involved,1
here than,1
than just,1
a sullivan,1
sullivan act,1
act violation,1
violation .,1
s put,1
put it,1
mean because,1
was banging,1
banging martha,1
martha when,1
in ?,1
very big,1
crime involved,1
here maybe,1
and let,1
say you,1
could find,1
find yourself,1
yourself right,1
so level,1
level with,1
us from,1
the start,1
"start ,",1
and things,1
things may,1
may go,1
go easier,1
what big,1
crime you,1
re talking,1
"about ,",1
mean the,1
the gat,1
gat ?,1
permit .,1
not thinking,1
thinking about,1
the pistol,1
pistol .,1
because martha,1
s husband,1
husband ain,1
t really,1
really croaked,1
croaked ?,1
got us,1
us on,1
on adultery,1
adultery ?,1
even that,1
that isn,1
t too,1
that we,1
talk about,1
the junk,1
junk ?,1
? thejunk,1
"thejunk ,",1
. heroin,1
"heroin ,",1
nothing big,1
big like,1
the mootah,1
mootah .,1
"sticks ,",1
", though",1
though .,1
that ain,1
now is,1
that could,1
very minor,1
"minor ,",1
. depending,1
depending on,1
on how,1
how much,1
much marijuana,1
marijuana you,1
you had,1
had there,1
sticks .,1
well then,1
ve only,1
a possession,1
possession rap,1
rap to,1
to worry,1
you weren,1
t planning,1
planning on,1
on selling,1
selling any,1
any of,1
that stuff,1
"stuff ,",1
"kicks ,",1
and martha,1
"martha ,",1
like you,1
know for,1
we lit,1
lit a,1
sticks before,1
we hopped,1
hopped between,1
the sheets,1
sheets .,1
then that,1
s so,1
what boy,1
boy ?,1
? martha,1
s son,1
. richard,1
s his,1
never even,1
even met,1
met the,1
the kid,1
met him,1
you known,1
known martha,1
martha ?,1
i met,1
night .,1
bar .,1
a joint,1
joint called,1
the short,1
short snorter,1
"snorter ,",1
know it,1
s run,1
run by,1
by these,1
these two,1
two guys,1
"guys ,",1
they used,1
the china,1
china burma,1
burma india,1
india you,1
you only,1
only met,1
night ?,1
man she,1
she loved,1
"loved ,",1
was love,1
love at,1
at first,1
first sight,1
sight .,1
? never,1
ever fly,1
? fly,1
mean fly,1
the marijuana,1
marijuana again,1
again ?,1
", fly",1
fly .,1
an airplane,1
airplane .,1
. never,1
just catch,1
catch me,1
me dead,1
dead in,1
them things,1
things !,1
! how,1
for black,1
? black,1
mean black,1
your clothes,1
your pants,1
"pants ,",1
your tie,1
"tie ,",1
your umbrella,1
them for,1
a funeral,1
"funeral ,",1
. whose,1
whose funeral,1
funeral ?,1
a buddy,1
buddy of,1
of mine,1
mine .,1
we used,1
to run,1
run a,1
game together,1
together .,1
you ran,1
ran a,1
"game ,",1
a busy,1
busy little,1
", haven",1
this wasn,1
t nothing,1
nothing illegal,1
illegal .,1
we never,1
never played,1
played for,1
for money,1
money .,1
and your,1
friend died,1
died recently,1
"recently ,",1
other day,1
black clothes,1
. out,1
of respect,1
respect .,1
check .,1
you the,1
place where,1
d appreciate,1
appreciate that,1
t own,1
own these,1
these clothes,1
clothes on,1
on wednesday,1
"wednesday ,",1
? wednesday,1
wednesday .,1
me think,1
think a,1
s today,1
today ?,1
? today,1
is saturday,1
", saturday",1
the clothes,1
clothes thursday,1
thursday .,1
check it,1
they probably,1
probably got,1
record .,1
about you,1
mean how,1
? haveyou,1
haveyou got,1
record ?,1
little one,1
how little,1
little ?,1
i done,1
done a,1
little time,1
time once,1
a stickup,1
stickup .,1
may do,1
", lieutenant",1
pretty forthright,1
forthright woman,1
", aren",1
aren t,1
like being,1
being dragged,1
dragged out,1
my house,1
house in,1
", martha",1
martha said,1
. weren,1
you embarrassed,1
embarrassed about,1
going downstairs,1
downstairs in,1
your slip,1
slip ?,1
i keep,1
my body,1
body good,1
good body,1
what were,1
you and,1
and mr,1
cronin trying,1
to hide,1
"hide ,",1
? nothing,1
re in,1
love .,1
ll shout,1
shout it,1
the rooftops,1
rooftops .,1
why did,1
he try,1
that room,1
room ?,1
t trying,1
told them,1
them what,1
was trying,1
was climbing,1
climbing out,1
out on,1
escape to,1
do that,1
son richard,1
richard could,1
be dead,1
dead at,1
at this,1
who cares,1
cares ?,1
? good,1
good riddance,1
riddance to,1
to bad,1
bad rubbish,1
rubbish .,1
the people,1
people he,1
was hanging,1
better off,1
off dead,1
raised a,1
a bum,1
bum instead,1
a son,1
people was,1
he hanging,1
with ?,1
a gang,1
a street,1
street gang,1
same story,1
story every,1
every place,1
place in,1
lousy city,1
you try,1
kid right,1
what happens,1
happens ?,1
? please,1
"please ,",1
", don",1
me started,1
son tell,1
you he,1
leaving home,1
home ?,1
i already,1
already gave,1
gave all,1
this to,1
to another,1
another detective,1
detective when,1
i reported,1
t give,1
give a,1
"damn ,",1
as long,1
long as,1
get my,1
my relief,1
told the,1
the arresting,1
arresting officers,1
officers your,1
husband was,1
that true,1
true ?,1
die ?,1
"die ,",1
leave ?,1
same thing,1
room was,1
suddenly very,1
very silent,1
. three,1
when dickie,1
dickie was,1
just sixteen,1
sixteen .,1
he packed,1
packed up,1
easy to,1
boy alone,1
easy .,1
and now,1
s gone,1
. men,1
men stink,1
all want,1
want one,1
ll give,1
to them,1
she tapped,1
tapped her,1
her chest,1
chest .,1
here inside,1
"inside ,",1
where it,1
it counts,1
counts .,1
every single,1
single one,1
son might,1
have run,1
run off,1
off with,1
his friends,1
friends ?,1
he done,1
little bastard,1
"bastard ,",1
t care,1
care .,1
. gratitude,1
gratitude .,1
raised him,1
him alone,1
alone after,1
after his,1
